Cause of death Code	Race	Gender	Gender Code	Year	Year Code	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
I110	White	Female	F	2000	2000	4626	27128951	17.0518941185747	16.5605046047916	17.5432836323578	0.250708935603621	13.4620581703079	13.0741180287127	13.8499983119032	0.197928643671055
I130	Black or African American	Female	F	2000	2000	2	825457	0.242290028432735	0.0293413224432042	0.875233961308705	0.171324922118668	0.0617786873965967	0.00748139904372786	0.223165623630222	0.0436841287909374
I130	White	Female	F	2000	2000	12	17586728	0.0682332722721361	0.0352568141157355	0.119189880004967	0.0196972490570034	0.0382679732330997	0.0197734444492749	0.0668464956435785	0.0110470123237357
I132	Black or African American	Female	F	2000	2000	192	3072397	6.24919240579912	5.36523904096118	7.13314577063706	0.450996614713236	6.41487082076312	5.50748210894298	7.32225953258327	0.462953424398033
I132	White	Female	F	2000	2000	700	27128951	2.58026932187684	2.38912029552169	2.77141834823199	0.0975250134465056	2.1014848464557	1.94580467040031	2.25716502251109	0.0794286612527505
I500	Black or African American	Female	F	2000	2000	2569	3072397	83.6154963046768	80.3820862005725	86.8489064087811	1.64969903270628	84.6952506205726	81.420086431768	87.9704148093773	1.67100213714524
I500	White	Female	F	2000	2000	28169	27128951	103.833723611355	102.621148122489	105.046299100221	0.618660963707239	83.1228767429107	82.1521635738467	84.0935899119747	0.495261820951044
I501	Black or African American	Female	F	2000	2000	5	901548	0.554601640733494	0.180079152746165	1.29425721093053	0.248025393822602	0.166254387714595	0.053982799690929	0.387982876977919	0.0743512224974881
I501	White	Female	F	2000	2000	87	27128951	0.320690615718979	0.256860355566273	0.39557187448936	0.0343816428917167	0.265817360842659	0.212909073340537	0.32788571459942	0.0284986124536916
I509	Black or African American	Female	F	2000	2000	248	3072397	8.0718735241572	7.06724714071371	9.07649990760069	0.51256448134872	8.16713062766883	7.15064853326657	9.1836127220711	0.518613313470544
I509	White	Female	F	2000	2000	1861	27128951	6.85983029716114	6.54815939594685	7.17150119837543	0.159015765925656	5.66217135018933	5.40491512502097	5.91942757535768	0.131253176106306
I110	Black or African American	Male	M	2000	2000	431	2138162	20.1574997591389	18.2544326667309	22.0605668515469	0.970952598167337	25.7097088755058	23.2824583979667	28.136959353045	1.23839310078526
I110	White	Male	M	2000	2000	1752	21492946	8.15151166340808	7.76980725591127	8.53321607090489	0.194747146682045	9.88282326245582	9.42004809221037	10.3455984327013	0.23610978073747
I130	Black or African American	Male	M	2000	2000	2	85165	2.34838255151764	0.284389126988786	8.48315622614924	1.66055722699829	0.167990057111768	0.0203435959162352	0.606837202907126	0.118786908555647
I130	White	Male	M	2000	2000	7	13773768	0.0508212422337882	0.0204326804400945	0.104711071073652	0.019208624038568	0.0367371697090233	0.0147701790815128	0.0756925297250775	0.0138853449889215
I132	Black or African American	Male	M	2000	2000	113	2138162	5.28491292989025	4.31047386526559	6.25935199451491	0.497162788073806	7.06767251454802	5.76452593758207	8.37081909151398	0.66487070253365
I132	White	Male	M	2000	2000	399	21492946	1.85642303293369	1.67426573659721	2.03858032927016	0.0929373960900389	2.27067122156176	2.04786676199034	2.49347568113318	0.113675744679298
I500	Black or African American	Male	M	2000	2000	1519	2138162	71.0423251371973	67.4696432235711	74.6150070508235	1.82279689470724	96.5602275761128	91.7042635015899	101.416191650636	2.47753269108312
I500	White	Male	M	2000	2000	16565	21492946	77.0717983472345	75.8981017542279	78.2454949402411	0.598824792350317	93.4435635747367	92.0205477043667	94.8665794451066	0.726028505290783
I501	Black or African American	Male	M	2000	2000	7	1292585	0.541550458964014	0.217730362026482	1.11579973464028	0.204686833830239	0.44865853732885	0.180383164933064	0.924407077141615	0.169576987622589
I501	White	Male	M	2000	2000	50	21492946	0.232634465279911	0.172665952820055	0.306700626335729	0.0328994815874263	0.275088197706921	0.204175962102031	0.36267077809285	0.0389033460045899
I509	Black or African American	Male	M	2000	2000	199	2138162	9.30705905352354	8.01392960308222	10.6001885039649	0.659759923694551	11.8385309634337	10.1936769928358	13.4833849340316	0.839211209488737
I509	White	Male	M	2000	2000	1278	21492946	5.94613693255452	5.62013096439948	6.27214290070956	0.166329575589307	6.86043703416127	6.48430317739729	7.23657089092524	0.191905028961212
I110	Black or African American	Female	F	2001	2001	839	3142503	26.6984629768054	24.891865701856	28.5050602517549	0.921733303545629	27.3387090351011	25.4887884128406	29.1886296573615	0.943837052173689
I110	White	Female	F	2001	2001	4797	27371961	17.5252332121911	17.0292864970981	18.0211799272841	0.253034038312751	13.8267790009979	13.4354948712614	14.2180631307345	0.199634760069651
I130	Black or African American	Female	F	2001	2001	2	667588	0.299585972186438	0.0362798612317777	1.08220639076796	0.211839272481395	0.0654439530146209	0.0079252627100706	0.236405809232836	0.0462758629642923
I130	White	Female	F	2001	2001	7	5443385	0.128596452391297	0.0517022036839209	0.26495755857798	0.0486048903589327	0.0197473527768088	0.00793942318391597	0.0406870507142813	0.00746379778561383
I132	Black or African American	Female	F	2001	2001	215	3142503	6.8416800238536	5.92714656230127	7.75621348540593	0.466598704873637	6.99100118583976	6.05650783158884	7.92549454009068	0.476782323597408
I132	White	Female	F	2001	2001	728	27371961	2.65965598884201	2.4664521067823	2.85285987090172	0.0985734092141373	2.17527091495256	2.01725394318494	2.33328788672017	0.0806209039630675
I500	Black or African American	Female	F	2001	2001	2619	3142503	83.3412092208027	80.1493177253201	86.5331007162852	1.62851606912375	85.6122949316599	82.333422946768	88.8911669165519	1.67289386984284
I500	White	Female	F	2001	2001	28873	27371961	105.483856271752	104.267120954284	106.70059158922	0.620783325238898	84.2691151993112	83.2970877037422	85.2411426948803	0.495932395698519
I501	Black or African American	Female	F	2001	2001	4	1278529	0.312859544054144	0.0852448399684325	0.801045576596229	0.156429772027072	0.125128876681216	0.0340938650293309	0.320379975854585	0.0625644383406079
I501	White	Female	F	2001	2001	69	27371961	0.252082779162224	0.19613552715496	0.319025881996544	0.0303472004176759	0.213313088183361	0.165970381391946	0.269960511881334	0.0256798780953138
I509	Black or African American	Female	F	2001	2001	232	3142503	7.38265007225132	6.43264841513321	8.33265172936944	0.484694723019447	7.55476671422554	6.58261703525987	8.52691639319122	0.495994734166162
I509	White	Female	F	2001	2001	1790	27371961	6.53953876377363	6.23658477541627	6.84249275213099	0.154568361406815	5.34650244489289	5.09881766192082	5.59418722786495	0.126369787230644
I110	Black or African American	Male	M	2001	2001	431	2200887	19.5830135758901	17.7341836539371	21.431843497843	0.943280572424968	26.4834756740071	23.9831739674455	28.9837773805687	1.27566413600082
I110	White	Male	M	2001	2001	1861	21875975	8.50704940008388	8.12053841681716	8.8935603833506	0.197199481258531	10.2000465355781	9.73661558197465	10.6634774891816	0.236444364083398
I130	Black or African American	Male	M	2001	2001	5	1571090	0.31825038667422	0.103335900553119	0.742691379870027	0.14232589969383	0.288915407772333	0.0938108329036765	0.67423321965606	0.129206898305201
I130	White	Male	M	2001	2001	6	7908053	0.0758720256427214	0.0278435159703659	0.165141533573435	0.0309746247626714	0.028178021649478	0.0103407703849254	0.0613317183618208	0.0115036291670531
I132	Black or African American	Male	M	2001	2001	125	2200887	5.67952829927207	4.68386308885927	6.67519350968487	0.507992454292244	7.18692823357968	5.92700416333147	8.4468523038279	0.642818403187867
I132	White	Male	M	2001	2001	395	21875975	1.80563380603607	1.62756526485275	1.9837023472194	0.0908512965221061	2.18061472168636	1.96556619907036	2.39566324430237	0.10971863398776
I500	Black or African American	Male	M	2001	2001	1580	2200887	71.7892377027989	68.2493713169164	75.3291040886815	1.80605427851151	98.6394362191587	93.7756093313438	103.503263106974	2.48154433051779
I500	White	Male	M	2001	2001	16812	21875975	76.8514317647556	75.6897201173831	78.0131434121281	0.592710024169647	92.6041966159024	91.2043609676406	94.0040322641642	0.714201861358084
I501	Black or African American	Male	M	2001	2001	6	1100866	0.545025461772823	0.20001344396139	1.18629151958549	0.222505713028032	0.364882652031335	0.133904635642459	0.794196282758363	0.148962718911713
I501	White	Male	M	2001	2001	53	21875975	0.242274915746612	0.181480871138315	0.316900435294884	0.0332790190575758	0.275553486513309	0.206408850142524	0.360429471429139	0.0378501823054956
I509	Black or African American	Male	M	2001	2001	203	2200887	9.22355395801783	7.95471546591901	10.4923924501167	0.64736657760144	11.779813672208	10.159323231638	13.400304112778	0.82678083702551
I509	White	Male	M	2001	2001	1325	21875975	6.05687289366531	5.73073850690107	6.38300728042955	0.166395095287879	6.94507541812263	6.57111546349162	7.31903537275363	0.1907958952199
I110	Black or African American	Female	F	2002	2002	859	3229900	26.5952506269544	24.8167108737784	28.3737903801304	0.907418241416319	27.832550552949	25.971267187545	29.693833918353	0.949634370104073
I110	White	Female	F	2002	2002	4716	27976759	16.8568489294989	16.3757376179529	17.337960241045	0.245464954870425	13.4697128415206	13.0852737782986	13.8541519047427	0.196142379194931
I130	Black or African American	Female	F	2002	2002	3	755532	0.397071202808088	0.0818840234430838	1.16040882451041	0.229249165828698	0.0937938288543109	0.019342163386336	0.274104961320415	0.0541518923373621
I130	White	Female	F	2002	2002	16	10242703	0.156208766377391	0.0892873687736528	0.2536736640709	0.0390521915943477	0.0446611888690691	0.0255278889456712	0.0725270910520361	0.0111652972172673
I132	Black or African American	Female	F	2002	2002	204	3229900	6.31598501501594	5.44925850831642	7.18271152171547	0.442207401377309	6.58712926304313	5.68319432308331	7.49106420300296	0.46119129589787
I132	White	Female	F	2002	2002	709	21915706	3.23512279275876	2.99698752270941	3.47325806280812	0.121497586759873	2.06596387572064	1.9138896278565	2.21803812358479	0.0775889019715022
I500	Black or African American	Female	F	2002	2002	2608	3229900	80.7455339174587	77.6465395391541	83.8445282957634	1.58111958076767	84.6605282785865	81.411277348277	87.909779208896	1.6577810868926
I500	White	Female	F	2002	2002	28358	27976759	101.362706094727	100.182938484488	102.542473704965	0.601922250121799	82.1029536378903	81.1473516306156	83.058555645165	0.487552044527901
I501	Black or African American	Female	F	2002	2002	6	2013634	0.297968747051351	0.109348570792905	0.648552815457029	0.121645231595373	0.187370023822423	0.0687610513423528	0.407825846451409	0.0764934919096775
I501	White	Female	F	2002	2002	62	27976759	0.221612517733023	0.169908101220731	0.284096167107848	0.0281448178969258	0.18650615682254	0.142992405374273	0.239091567738655	0.02368630560278
I509	Black or African American	Female	F	2002	2002	261	3229900	8.08074553391746	7.1003817744837	9.06110929335121	0.500185591547835	8.46655794497067	7.43938705565654	9.4937288342848	0.524066780262311
I509	White	Female	F	2002	2002	1738	27976759	6.21229928741925	5.92023157058382	6.50436700425467	0.149014141242564	5.18742528658331	4.94354143784875	5.43130913531786	0.12443053506865
I110	Black or African American	Male	M	2002	2002	449	2278683	19.7043643192142	17.8817476850963	21.5269809533321	0.929906445978536	26.9522162125511	24.4591869120607	29.4452455130415	1.27195372474
I110	White	Male	M	2002	2002	1842	22584404	8.1560708885654	7.78360007270154	8.52854170442926	0.190036130542785	9.96547723508503	9.51037458983599	10.4205798803341	0.232195227167879
I130	Black or African American	Male	M	2002	2002	2	514810	0.388492842019386	0.0470464831685476	1.40336823294031	0.274705923034342	0.107981319509673	0.0130765377926214	0.390065239717572	0.076354323266761
I130	White	Male	M	2002	2002	18	12360558	0.1456244936515	0.0863058124074981	0.23014931850164	0.034324022322611	0.0926646424486107	0.0549186269935936	0.146449980865058	0.0218412656838798
I132	Black or African American	Male	M	2002	2002	127	2278683	5.57339480743921	4.60405952770149	6.54273008717693	0.494558816192715	7.41774302322698	6.12763524208705	8.70785080436692	0.658218255683643
I132	White	Male	M	2002	2002	393	22584404	1.74013890293496	1.5680932465646	1.91218455930532	0.087778396107327	2.10891826107365	1.90041178733992	2.31742473480738	0.106380853945782
I500	Black or African American	Male	M	2002	2002	1581	2278683	69.3821826028456	65.9620881983093	72.8022770073818	1.74494612476339	95.9492957810677	91.2196139332303	100.678977628905	2.41310298359054
I500	White	Male	M	2002	2002	16829	22584404	74.5160244211005	73.390184634068	75.641864208133	0.574408054608398	91.1141107685572	89.7374955792708	92.4907259578436	0.702354688411436
I501	Black or African American	Male	M	2002	2002	3	505446	0.593535214444273	0.122398831922698	1.73455918139623	0.342677715832923	0.2046576416761	0.0422044988664454	0.598095585187069	0.11815914451341
I501	White	Male	M	2002	2002	43	22584404	0.190396877420365	0.137790220189118	0.256462689916457	0.0290352516023978	0.223688262802648	0.161883195790277	0.301305853112539	0.0341121402775878
I509	Black or African American	Male	M	2002	2002	182	2278683	7.98706972404674	6.82666936893219	9.14747007916129	0.592040997507422	11.0354038882712	9.43212671238419	12.6386810641582	0.817998559126029
I509	White	Male	M	2002	2002	1294	22584404	5.7296176600454	5.41743083176102	6.04180448832978	0.159278994022645	6.67809987773322	6.31423357050403	7.04196618496241	0.185646075116933
I110	Black or African American	Female	F	2003	2003	892	3325979	26.8191711372802	25.0591454927879	28.5791967817724	0.897972267598086	28.4424705091041	26.5759147817665	30.3090262364417	0.952324350682451
I110	White	Female	F	2003	2003	5145	28475611	18.0680934291454	17.5743791256702	18.5618077326206	0.251895052793484	14.5409865942317	14.1436511976461	14.9383219908172	0.202722141115062
I130	Black or African American	Female	F	2003	2003	1	539527	0.185347535897184	0.0046929996089167	1.03268974490619	0.185347535897184	0.0298148355723648	0.000754911636692278	0.166117530468411	0.0298148355723648
I130	White	Female	F	2003	2003	19	9237057	0.205693220254027	0.123841717118342	0.321214646613093	0.0471892610767767	0.0534426943397727	0.0321762429811469	0.0834571803348758	0.0122605949419791
I132	Black or African American	Female	F	2003	2003	222	3325979	6.67472644896435	5.7966889666329	7.5527639312958	0.447978307311963	7.05634781580457	6.12810934520697	7.98458628640218	0.473591056427349
I132	White	Female	F	2003	2003	790	28475611	2.77430394733233	2.58084154982867	2.96776634483599	0.0987053048488069	2.26878999407239	2.11057894005013	2.42700104809465	0.0807199255215609
I500	Black or African American	Female	F	2003	2003	2652	3325979	79.7359213633039	76.7011685098933	82.7706742167144	1.54834329255642	85.0390228152998	81.8024336754552	88.2756119551445	1.65132098971667
I500	White	Female	F	2003	2003	28582	28475611	100.373614459054	99.2099458277759	101.537283090332	0.593708485346014	81.7489710371048	80.8012248216494	82.6967172525601	0.483543987477244
I501	Black or African American	Female	F	2003	2003	6	1906671	0.314684599493043	0.115482954321957	0.684936205564568	0.12846944977834	0.195026147324219	0.071570695545042	0.424490011742949	0.0796190912408661
I501	White	Female	F	2003	2003	53	23496034	0.225569983427841	0.168967707486293	0.295050049723285	0.0309844201335447	0.155668036379169	0.116606256010544	0.203616904944681	0.0213826492658277
I509	Black or African American	Female	F	2003	2003	274	3325979	8.2381758874605	7.26271053123896	9.21364124368205	0.497686406235483	8.72802670116737	7.69455912394259	9.76149427839215	0.527279376135091
I509	White	Female	F	2003	2003	1597	28475611	5.60830810618954	5.33324301447109	5.88337319790798	0.14033933250941	4.73817705371685	4.50578841151289	4.97056569592081	0.118565633777531
I110	Black or African American	Male	M	2003	2003	444	2363780	18.7834739273536	17.0362824496703	20.530665405037	0.891424223307815	26.0105171650695	23.591084311663	28.4299500184761	1.23440451704417
I110	White	Male	M	2003	2003	1985	23182532	8.56248144076756	8.1857989278868	8.93916395364832	0.192184955551408	10.4291577514865	9.97035601553698	10.887959487436	0.234082518341597
I130	Black or African American	Male	M	2003	2003	6	1352293	0.443690827357681	0.162825659823722	0.96572858101018	0.18113602176327	0.372864125587816	0.136833676808217	0.811568598471929	0.152221141846529
I130	White	Male	M	2003	2003	11	5597606	0.196512580556759	0.0980990802139343	0.351616030138599	0.0592507723901146	0.0560650032853882	0.0279876496400658	0.100315989078479	0.0169042345243341
I132	Black or African American	Male	M	2003	2003	114	2363780	4.82278384621242	3.93746146536559	5.70810622705926	0.451695092268795	6.38898558366629	5.21615426704617	7.56181690028641	0.598383324806183
I132	White	Male	M	2003	2003	487	23182532	2.10071962803718	1.91414194997423	2.28729730610012	0.0951926928892578	2.57826086844749	2.349269850391	2.80725188650398	0.116832152069638
I500	Black or African American	Male	M	2003	2003	1624	2363780	68.703517247798	65.3620129037359	72.0450215918601	1.70484915513372	97.4066224118397	92.6690971006445	102.144147723035	2.41710475060979
I500	White	Male	M	2003	2003	17439	23182532	75.2247424914587	74.1082495230506	76.3412354598667	0.569639269595953	92.205183840351	90.8366655045094	93.5737021761926	0.698223640735518
I501	Black or African American	Male	M	2003	2003	2	924618	0.216305544560024	0.0261946014462189	0.781369170835956	0.152951117366642	0.074766347731015	0.00905420471022592	0.270081468562655	0.0528677914851522
I501	White	Male	M	2003	2003	36	23182532	0.155289335953467	0.108763098008449	0.214985662480699	0.0258815559922445	0.185687100973223	0.130053388650635	0.257068936329349	0.0309478501622038
I509	Black or African American	Male	M	2003	2003	203	2363780	8.58793965597475	7.40653946544945	9.76933984650006	0.602755199247604	11.4802615659197	9.90097902033007	13.0595441115093	0.80575640081103
I509	White	Male	M	2003	2003	1242	23182532	5.35748209039461	5.05952343802701	5.65544074276221	0.152019720595715	6.29126761884445	5.94137608588801	6.64115915180088	0.178516088243079
I110	Black or African American	Female	F	2004	2004	873	3432096	25.4363514307292	23.7490069078907	27.1236959535678	0.860890062672731	27.5378380719085	25.7110894374595	29.3645867063576	0.932014609412764
I110	White	Female	F	2004	2004	5182	28952718	17.8981469028227	17.4108255565102	18.3854682491353	0.248633339955374	14.4904461624536	14.0959079026607	14.8849844222464	0.201295030506547
I130	Black or African American	Female	F	2004	2004	7	933641	0.749752849328596	0.301438133072562	1.54477577569965	0.283379940583649	0.225504729547596	0.0906641765146109	0.464625434665276	0.0852327762645454
I130	White	Female	F	2004	2004	21	17238128	0.121822972888936	0.0754108566777089	0.186219814587756	0.0265839521261	0.0597449772574509	0.0369833358219073	0.0913267696855121	0.0130374228893183
I132	Black or African American	Female	F	2004	2004	197	3432096	5.73993268253569	4.93838427184637	6.54148109322501	0.408953270759856	6.20206795208339	5.33598502307881	7.06815088108796	0.441879045410497
I132	White	Female	F	2004	2004	755	28952718	2.60769990575669	2.42168822932958	2.7937115821838	0.0949039165444438	2.14550799833576	1.99246525799697	2.29855073867455	0.0780830307850968
I500	Black or African American	Female	F	2004	2004	2553	3432096	74.3860311599676	71.5005246951772	77.271537624758	1.47219717591347	80.7876792782705	77.6538466594613	83.9215118970797	1.59889419326999
I500	White	Female	F	2004	2004	28459	28952718	98.2947438648074	97.1527163989338	99.4367713306811	0.582667074425341	80.809847248285	79.870966272131	81.7487282244389	0.479020906201017
I501	Black or African American	Female	F	2004	2004	5	1722239	0.290319752368864	0.0942668235941701	0.677510496510647	0.129834940301537	0.157032022155863	0.0509882975940086	0.366460919144472	0.0702268552369524
I501	White	Female	F	2004	2004	59	28952718	0.203780522436615	0.155127922704874	0.262862609306663	0.0265299642951263	0.17656280477926	0.134408435138212	0.227753658768911	0.0229865192739317
I509	Black or African American	Female	F	2004	2004	258	3432096	7.51727224413303	6.59998258579452	8.43456190247154	0.468004927723729	8.0392583652099	7.05827373147207	9.02024299894773	0.500502364151954
I509	White	Female	F	2004	2004	1650	28952718	5.69894681390535	5.42396200465382	5.97393162315687	0.140298372067105	4.85505050841533	4.62078526931789	5.08931574751277	0.119523081172162
I110	Black or African American	Male	M	2004	2004	500	2456247	20.3562589592985	18.5719541903157	22.1405637282812	0.91035957601161	27.5031804790215	25.0924204179988	29.9139405400442	1.22997962297075
I110	White	Male	M	2004	2004	2093	23758545	8.80946202724115	8.4320455600619	9.18687849442039	0.192559422030227	10.8453751594942	10.3807357563987	11.3100145625897	0.237060919946687
I130	Black or African American	Male	M	2004	2004	3	301405	0.995338498034206	0.205258705064614	2.90879713342513	0.574658949774847	0.200895006323738	0.0414285682040812	0.587099584380618	0.115986785979862
I130	White	Male	M	2004	2004	16	23758545	0.0673441913214803	0.0384932663174449	0.109362926054605	0.0168360478303701	0.075913991390798	0.0433916783390662	0.123279767179172	0.0189784978476995
I132	Black or African American	Male	M	2004	2004	115	2456247	4.68193956063865	3.82621705481018	5.53766206646712	0.436593115218608	6.55884469560791	5.36007846943736	7.75761092177845	0.611615421515585
I132	White	Male	M	2004	2004	468	23758545	1.9698175961533	1.79135008899132	2.14828510331528	0.0910548505928454	2.44696753722302	2.22526975295747	2.66866532148857	0.113111114421198
I500	Black or African American	Male	M	2004	2004	1650	2456247	67.175654565685	63.9343039863079	70.4170051450621	1.65375029560056	98.0508975465645	93.3197589275841	102.782036165545	2.41384623417369
I500	White	Male	M	2004	2004	17291	23758545	72.7780257587323	71.693234226918	73.8628172905466	0.553465067252199	89.6725675859544	88.3359547699408	91.009180401968	0.681945314292654
I501	Black or African American	Male	M	2004	2004	6	1389013	0.431961399929302	0.158521194546055	0.940198543858121	0.176347503067515	0.391291700982016	0.14359622842638	0.851677690523436	0.159744167998605
I501	White	Male	M	2004	2004	36	18922545	0.190249250299048	0.13324867241695	0.263384867099008	0.0317082083831747	0.181877306691515	0.12738504683367	0.251794580929867	0.0303128844485859
I509	Black or African American	Male	M	2004	2004	192	2456247	7.81680344037061	6.71111021559802	8.9224966651432	0.564129196312546	10.3682421478007	8.90164583601199	11.8348384595894	0.748263424381995
I509	White	Male	M	2004	2004	1281	23758545	5.39174431767602	5.09648011585205	5.68700851949999	0.150645000930598	6.34964762594574	6.00192645675156	6.69736879513991	0.177408759792946
I110	Black or African American	Female	F	2005	2005	964	3556192	27.1076477310561	25.3964137816704	28.8188816804419	0.873078545604963	29.4836623860133	27.6224369293548	31.3448878426718	0.949604824825771
I110	White	Female	F	2005	2005	5664	29460971	19.2254355771234	18.724743594696	19.7261275595508	0.255455093075198	15.5494650623235	15.1445071378849	15.9544229867621	0.206611185938068
I130	Black or African American	Female	F	2005	2005	1	235430	0.424754704158349	0.0107547891092894	2.36658029987682	0.424754704158349	0.0303845584970559	0.000769337021145457	0.169291821504537	0.0303845584970559
I130	White	Female	F	2005	2005	22	25929285	0.084846149826345	0.0531722336346721	0.128457919298585	0.0180892599229922	0.0608863797999743	0.0381568853568459	0.0921825878809592	0.0129810197896543
