Race	Gender	Gender Code	Single-Year Ages	Single-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
Black	Female	F	61 years	61	2016	2016	330	253699	130.075404317715	116.040990242695	144.109818392736	7.16041534439826
Black	Female	F	61 years	61	2017	2017	336	258729	129.865612281576	115.979502317694	143.751722245459	7.08474998157275
Black	Female	F	61 years	61	2018	2018	345	266881	129.271098354697	115.630043271281	142.912153438114	6.95972198133502
Black	Female	F	61 years	61	2019	2019	332	265744	124.932265639111	111.493429906133	138.37110137209	6.85654884335624
Black	Female	F	61 years	61	2020	2020	362	272101	133.038834844414	119.333797642323	146.743872046506	6.99236591943449
Black	Female	F	61 years	61	2021	2021	296	273209	108.34196530861	95.999357617499	120.684572999721	6.29724882199534
Black	Female	F	62 years	62	1999	1999	326	113035	288.406245853054	257.09849040817	319.714001297939	15.9733446147368
Black	Female	F	62 years	62	2000	2000	397	119144	333.210232995367	300.432482259673	365.987983731061	16.723342212089
Black	Female	F	62 years	62	2001	2001	318	118924	267.3976657361	238.007629393353	296.787702078848	14.9949165014017
Black	Female	F	62 years	62	2002	2002	337	130446	258.344449044049	230.761528056557	285.927370031541	14.0729188711695
Black	Female	F	62 years	62	2003	2003	323	128575	251.215244020999	223.818383448572	278.612104593427	13.9779900879731
Black	Female	F	62 years	62	2004	2004	332	133245	249.165071860107	222.362640526665	275.96750319355	13.6747098640014
Black	Female	F	62 years	62	2005	2005	336	144842	231.976912773919	207.172371654317	256.781453893521	12.6553781222459
Black	Female	F	62 years	62	2006	2006	289	144125	200.520381613183	177.40156114484	223.639202081526	11.7953165654814
Black	Female	F	62 years	62	2007	2007	271	151818	178.503207788273	157.250344385394	199.756071191152	10.84329765453
Black	Female	F	62 years	62	2008	2008	291	150894	192.850610362241	170.692608497293	215.008612227189	11.3051029923204
Black	Female	F	62 years	62	2009	2009	291	182991	159.024214305622	140.752771811677	177.295656799566	9.32216453772698
Black	Female	F	62 years	62	2010	2010	321	190971	168.088348492703	149.700066073042	186.476630912364	9.38177674472507
Black	Female	F	62 years	62	2011	2011	314	200118	156.907424619475	139.552020064426	174.262829174523	8.85479824237168
Black	Female	F	62 years	62	2012	2012	343	212738	161.231185777811	144.168080931565	178.294290624057	8.70566573788046
Black	Female	F	62 years	62	2013	2013	320	217827	146.905571852892	130.809520451002	163.001623254783	8.21227112341368
Black	Female	F	62 years	62	2014	2014	311	217596	142.925421423188	127.040489488063	158.810353358313	8.10455710975772
Black	Female	F	62 years	62	2015	2015	360	226721	158.785467601149	142.382758860635	175.188176341662	8.3687289492417
Black	Female	F	62 years	62	2016	2016	359	239454	149.924411369198	134.415504092589	165.433318645808	7.91270779418862
Black	Female	F	62 years	62	2017	2017	386	251653	153.385813004415	138.083833651655	168.687792357175	7.8071323228368
Black	Female	F	62 years	62	2018	2018	391	255243	153.187354795234	138.003200452416	168.371509138052	7.74701752184592
Black	Female	F	62 years	62	2019	2019	394	263838	149.334061052616	134.588312088135	164.079810017097	7.52334130840865
Black	Female	F	62 years	62	2020	2020	433	262530	164.933531405935	149.398180013141	180.468882798729	7.92619969020105
Black	Female	F	62 years	62	2021	2021	382	265131	144.079719082265	129.631070014462	158.528368150068	7.37175972847086
Black	Female	F	63 years	63	1999	1999	367	112502	326.21642281915	292.840839843817	359.592005794483	17.0283586608843
Black	Female	F	63 years	63	2000	2000	365	111944	326.0558850854	292.605456815815	359.506313354985	17.0665450355024
Black	Female	F	63 years	63	2001	2001	358	118589	301.882973968918	270.611152518605	333.154795419231	15.9550109440374
Black	Female	F	63 years	63	2002	2002	354	117872	300.325777114158	269.03999258894	331.611561639375	15.9621349618457
Black	Female	F	63 years	63	2003	2003	338	129425	261.155109136566	233.31337719199	288.996841081141	14.2049652778445
Black	Female	F	63 years	63	2004	2004	314	127608	246.066077361921	218.848905642693	273.283249081148	13.8863121016467
Black	Female	F	63 years	63	2005	2005	353	132283	266.852127635448	239.014040589502	294.690214681395	14.2031056356871
Black	Female	F	63 years	63	2006	2006	307	144008	213.182600966613	189.335332539058	237.029869394168	12.1669736875279
Black	Female	F	63 years	63	2007	2007	309	143478	215.364027934596	191.35083021143	239.377225657762	12.2516314914112
Black	Female	F	63 years	63	2008	2008	323	151305	213.476091338687	190.194961514161	236.757221163212	11.8781274614926
Black	Female	F	63 years	63	2009	2009	312	150514	207.289687338055	184.288170804041	230.291203872068	11.7354676193947
Black	Female	F	63 years	63	2010	2010	326	174577	186.737084495667	166.465959795892	207.008209195441	10.3424105611093
Black	Female	F	63 years	63	2011	2011	329	189919	173.231746165471	154.512618532877	191.950873798064	9.55057532275183
Black	Female	F	63 years	63	2012	2012	310	198049	156.52692010563	139.102262041792	173.951578169469	8.89013166522376
Black	Female	F	63 years	63	2013	2013	346	210488	164.37991714492	147.059163721463	181.700670568378	8.83711909360071
Black	Female	F	63 years	63	2014	2014	355	215541	164.701843268798	147.568569499271	181.835117038325	8.74146620894251
Black	Female	F	63 years	63	2015	2015	389	215183	180.776362444989	162.811540628349	198.741184261628	9.16572541665281
Black	Female	F	63 years	63	2016	2016	371	223857	165.730801359797	148.866344962567	182.595257757026	8.60431448838242
Black	Female	F	63 years	63	2017	2017	379	237281	159.726231767398	143.645244341306	175.807219193491	8.20458542147571
Black	Female	F	63 years	63	2018	2018	390	248094	157.198481220828	141.596774363774	172.800188077881	7.96005451890473
Black	Female	F	63 years	63	2019	2019	391	252237	155.012944175517	139.647834746988	170.378053604047	7.83934154516791
Black	Female	F	63 years	63	2020	2020	442	260334	169.781895564928	153.953521152983	185.610269976873	8.07570123058403
Black	Female	F	63 years	63	2021	2021	360	255469	140.917293291945	126.360386080667	155.474200503224	7.42699347514191
Black	Female	F	64 years	64	1999	1999	380	113091	336.012591629749	302.227910415815	369.797272843684	17.2370822520076
Black	Female	F	64 years	64	2000	2000	416	114098	364.598853617066	329.562031773942	399.63567546019	17.8759295117979
Black	Female	F	64 years	64	2001	2001	430	111685	385.011416036173	348.620293636099	421.402538436247	18.5668991837111
Black	Female	F	64 years	64	2002	2002	351	116810	300.487971920212	269.051803586523	331.924140253902	16.0388613947395
Black	Female	F	64 years	64	2003	2003	365	115848	315.068020164353	282.74484892091	347.391191407796	16.4914138997158
Black	Female	F	64 years	64	2004	2004	322	127071	253.401641601939	225.723459678404	281.079823525474	14.1215213895589
Black	Female	F	64 years	64	2005	2005	336	125054	268.683928542869	239.954424929667	297.413432156072	14.6579100067358
Black	Female	F	64 years	64	2006	2006	305	129352	235.790710619086	209.32809046224	262.253330775932	13.5013368147172
Black	Female	F	64 years	64	2007	2007	297	140677	211.121931801218	187.110879275472	235.132984326964	12.2505370029316
Black	Female	F	64 years	64	2008	2008	324	139907	231.582408314094	206.36565718656	256.799159441629	12.865689350783
Black	Female	F	64 years	64	2009	2009	315	147262	213.904469584822	190.282252635014	237.526686534629	12.0521515050039
Black	Female	F	64 years	64	2010	2010	263	146241	179.840126913793	158.104869023841	201.575384803745	11.0894172907918
Black	Female	F	64 years	64	2011	2011	316	180066	175.491208779003	156.141791278822	194.840626279185	9.87215178580697
Black	Female	F	64 years	64	2012	2012	321	187816	170.911956382843	152.214781051853	189.609131713832	9.53937516887215
Black	Female	F	64 years	64	2013	2013	317	196029	161.710767284432	143.908907418321	179.512627150544	9.08258156434245
Black	Female	F	64 years	64	2014	2014	322	208343	154.552828748746	137.671559614647	171.434097882845	8.61289241535658
Black	Female	F	64 years	64	2015	2015	321	212967	150.727577512009	134.238503233059	167.216651790959	8.4127929994642
Black	Female	F	64 years	64	2016	2016	387	212219	182.358789740787	164.189945988391	200.527633493182	9.26981824101801
Black	Female	F	64 years	64	2017	2017	360	221789	162.316435891771	145.54897434788	179.083897435662	8.55482731831167
Black	Female	F	64 years	64	2018	2018	415	233901	177.42549198165	160.354921260094	194.496062703207	8.70947485793706
Black	Female	F	64 years	64	2019	2019	396	245060	161.593079245899	145.677178023921	177.508980467877	8.12035776631535
Black	Female	F	64 years	64	2020	2020	432	248686	173.713035715722	157.331801953459	190.094269477984	8.35777232768492
Black	Female	F	64 years	64	2021	2021	374	252717	147.991626997788	132.992795883381	162.990458112195	7.65246485428907
Black	Female	F	65 years	65	1999	1999	467	108528	430.303700427539	391.276022539299	469.33137831578	19.9120805552247
Black	Female	F	65 years	65	2000	2000	438	112587	389.032481547603	352.598647187105	425.466315908102	18.5886910002543
Black	Female	F	65 years	65	2001	2001	423	111793	378.377894859249	342.31906376038	414.436725958117	18.3973628055452
Black	Female	F	65 years	65	2002	2002	363	110472	328.590049967413	294.786900380925	362.393199553901	17.2465048910653
Black	Female	F	65 years	65	2003	2003	395	115668	341.494622540374	307.817002496689	375.172242584059	17.1824592059617
Black	Female	F	65 years	65	2004	2004	356	114956	309.683705069766	277.513826126812	341.85358401272	16.4132035423233
Black	Female	F	65 years	65	2005	2005	373	126347	295.218723040515	265.258464771603	325.178981309428	15.2858460555676
Black	Female	F	65 years	65	2006	2006	343	124478	275.550699722039	246.389154719865	304.712244724213	14.8783392868235
Black	Female	F	65 years	65	2007	2007	337	128983	261.274741632618	233.378959156366	289.17052410887	14.2325420797204
Black	Female	F	65 years	65	2008	2008	334	140541	237.65306921112	212.165626337016	263.140512085224	13.0037973847468
Black	Female	F	65 years	65	2009	2009	319	139962	227.919006587502	202.907418188506	252.930594986499	12.7610144892841
Black	Female	F	65 years	65	2010	2010	317	146443	216.466475010755	192.636856744987	240.296093276523	12.157968502943
Black	Female	F	65 years	65	2011	2011	305	144770	210.679008081785	187.034656057689	234.32336010588	12.0634449102528
Black	Female	F	65 years	65	2012	2012	341	177990	191.583796842519	171.249102077232	211.918491607806	10.3748442680035
Black	Female	F	65 years	65	2013	2013	383	185861	206.0679755301	185.429995453629	226.705955606572	10.5295816716691
Black	Female	F	65 years	65	2014	2014	386	193770	199.205243329721	179.332254683077	219.078231976364	10.139279921757
Black	Female	F	65 years	65	2015	2015	382	205698	185.709146418536	167.085801631539	204.332491205533	9.5017065239779
Black	Female	F	65 years	65	2016	2016	390	209858	185.83994891784	167.39562055774	204.284277277939	9.41037161229569
Black	Female	F	65 years	65	2017	2017	395	210107	187.999447900356	169.459261446725	206.539634353986	9.45927880287272
Black	Female	F	65 years	65	2018	2018	430	218445	196.845887980956	178.240094736651	215.451681225261	9.49275165525772
Black	Female	F	65 years	65	2019	2019	405	230639	175.599096423415	158.496941487304	192.701251359526	8.72558925311769
Black	Female	F	65 years	65	2020	2020	485	241521	200.810695550283	182.938741364408	218.682649736159	9.11834397238552
Black	Female	F	65 years	65	2021	2021	409	240473	170.081464447152	153.597889619347	186.565039274957	8.40998715704328
Black	Female	F	66 years	66	1999	1999	471	105691	445.638701497762	405.392164468258	485.885238527266	20.5339474640326
Black	Female	F	66 years	66	2000	2000	468	102715	455.629654870272	414.349137906385	496.910171834159	21.0614882468811
Black	Female	F	66 years	66	2001	2001	454	111807	406.056865849187	368.704767612745	443.408964085628	19.0571929777765
Black	Female	F	66 years	66	2002	2002	405	110170	367.613687936825	331.81062074694	403.41675512671	18.2668710152474
Black	Female	F	66 years	66	2003	2003	394	108883	361.856304473609	326.125392253238	397.587216693981	18.2300572552916
Black	Female	F	66 years	66	2004	2004	361	113959	316.780596530331	284.102177098781	349.459015961881	16.6726629752806
Black	Female	F	66 years	66	2005	2005	319	113303	281.54594317891	250.649392024038	312.442494333781	15.7635465075874
Black	Female	F	66 years	66	2006	2006	329	124590	264.066136929128	235.531599639983	292.600674218272	14.5584373924208
Black	Female	F	66 years	66	2007	2007	322	122668	262.497146770144	233.825494381537	291.16879915875	14.6283940758196
Black	Female	F	66 years	66	2008	2008	292	127119	229.706023489801	203.358668112835	256.053378866766	13.4425282535538
Black	Female	F	66 years	66	2009	2009	340	138476	245.529911320373	219.431082445631	271.628740195115	13.3157290177257
Black	Female	F	66 years	66	2010	2010	312	137560	226.810119220704	201.642554088394	251.977684353013	12.84059445526
Black	Female	F	66 years	66	2011	2011	320	144659	221.209879786256	196.972503689921	245.447255882591	12.3660082124156
Black	Female	F	66 years	66	2012	2012	280	142988	195.820628304473	172.883687414234	218.757569194713	11.7025208623671
Black	Female	F	66 years	66	2013	2013	336	175925	190.990478897257	170.568484610798	211.412473183717	10.4193848400303
Black	Female	F	66 years	66	2014	2014	390	183418	212.629076753645	191.525968765368	233.732184741922	10.7668918307535
Black	Female	F	66 years	66	2015	2015	356	191182	186.209998849264	166.866542855676	205.553454842852	9.86911020081033
Black	Female	F	66 years	66	2016	2016	434	202504	214.316754236953	194.153188753921	234.480319719985	10.2875334097103
Black	Female	F	66 years	66	2017	2017	390	207544	187.91196083722	169.261988489218	206.561933185222	9.51529201428685
Black	Female	F	66 years	66	2018	2018	420	206704	203.189101323632	183.756459960832	222.621742686432	9.91461294020396
Black	Female	F	66 years	66	2019	2019	420	215044	195.308867022563	176.629877140231	213.987856904895	9.53009687874072
Black	Female	F	66 years	66	2020	2020	526	227228	231.485556357491	211.702786553847	251.268326161135	10.0932498998184
Black	Female	F	66 years	66	2021	2021	419	230851	181.502354332448	164.12309264361	198.881616021286	8.86697024940707
Black	Female	F	67 years	67	1999	1999	471	105244	447.531450724032	407.113975664311	487.948925783753	20.6211607447557
Black	Female	F	67 years	67	2000	2000	483	104831	460.74157453425	419.651218139063	501.831930929437	20.9644675485647
Black	Female	F	67 years	67	2001	2001	461	102185	451.142535597201	409.959402373123	492.325668821279	21.0118026653461
Black	Female	F	67 years	67	2002	2002	461	110024	418.999491020141	380.750577433083	457.248404607199	19.5147518301315
Black	Female	F	67 years	67	2003	2003	430	108444	396.518018516469	359.039296731472	433.996740301466	19.1217968290802
Black	Female	F	67 years	67	2004	2004	382	107138	356.549496910527	320.793884746816	392.305109074237	18.2426592671994
Black	Female	F	67 years	67	2005	2005	377	112306	335.689989849162	301.803718265865	369.576261432459	17.2889140731106
Black	Female	F	67 years	67	2006	2006	336	111677	300.86768090117	268.69687272361	333.03848907873	16.4136776416123
Black	Female	F	67 years	67	2007	2007	363	122888	295.390925069982	265.003079705761	325.778770434204	15.5040027368479
Black	Female	F	67 years	67	2008	2008	338	120906	279.556018725291	249.752566812841	309.35947063774	15.2058428124743
Black	Female	F	67 years	67	2009	2009	334	125329	266.49857574863	237.917555322635	295.079596174624	14.5821532785685
Black	Female	F	67 years	67	2010	2010	332	135188	245.583927567536	219.16671625422	272.001138880852	13.4781690374061
Black	Female	F	67 years	67	2011	2011	318	135808	234.154099905749	208.417908502998	259.890291308501	13.1307098993631
Black	Female	F	67 years	67	2012	2012	303	142687	212.352912318571	188.442174435206	236.263650201937	12.1993560629414
Black	Female	F	67 years	67	2013	2013	323	140981	229.108887013144	204.122886430797	254.09488759549	12.7479594807892
Black	Female	F	67 years	67	2014	2014	360	173581	207.395970757168	185.971745016113	228.820196498223	10.9307274189055
Black	Female	F	67 years	67	2015	2015	367	180822	202.962028956654	182.196746878749	223.727311034558	10.5945316724005
Black	Female	F	67 years	67	2016	2016	463	187961	246.327695638989	223.889970690172	268.765420587806	11.4478188514373
Black	Female	F	67 years	67	2017	2017	390	200146	194.857753839697	175.518422246791	214.197085432603	9.86700591474798
Black	Female	F	67 years	67	2018	2018	420	203982	205.900520634174	186.208563989685	225.592477278663	10.0469166553515
Black	Female	F	67 years	67	2019	2019	428	203398	210.424881267269	190.4891909967	230.360571537838	10.1712705462085
Black	Female	F	67 years	67	2020	2020	497	211641	234.831625252196	214.185694762909	255.477555741483	10.5336380047382
Black	Female	F	67 years	67	2021	2021	434	218991	198.181660433534	179.536133153527	216.82718771354	9.51302412245236
Black	Female	F	68 years	68	1999	1999	491	94805	517.905173777754	472.09461650749	563.715731048019	23.3727333011554
Black	Female	F	68 years	68	2000	2000	535	94377	566.875403964949	518.839408601265	614.911399328633	24.5081608998387
Black	Female	F	68 years	68	2001	2001	484	101219	478.171094359755	435.570396862249	520.77179185726	21.7350497436252
Black	Female	F	68 years	68	2002	2002	406	100430	404.261674798367	364.9378615035	443.585488093235	20.0631700484018
Black	Female	F	68 years	68	2003	2003	430	108310	397.008586464777	359.483496396896	434.533676532658	19.145454116266
Black	Female	F	68 years	68	2004	2004	426	106721	399.171671929611	361.265407760911	437.077936098311	19.3399306983164
Black	Female	F	68 years	68	2005	2005	395	105562	374.187681173149	337.285927178218	411.089435168081	18.8274255076181
Black	Female	F	68 years	68	2006	2006	363	110737	327.803715108771	294.081458400368	361.525971817175	17.2052330144917
Black	Female	F	68 years	68	2007	2007	367	110216	332.982507077012	298.914678123948	367.050336030077	17.3815453842165
Black	Female	F	68 years	68	2008	2008	363	121384	299.050945758914	268.28658191262	329.815309605207	15.696104003211
Black	Female	F	68 years	68	2009	2009	353	119473	295.464247152076	264.641335961272	326.287158342881	15.7259750973491
Black	Female	F	68 years	68	2010	2010	352	122796	286.654288413303	256.707987591603	316.600589235004	15.278724909031
Black	Female	F	68 years	68	2011	2011	324	134242	241.355164553567	215.074268857735	267.6360602494	13.408620252976
Black	Female	F	68 years	68	2012	2012	346	133706	258.776719070199	231.509350765136	286.044087375261	13.9119226046238
Black	Female	F	68 years	68	2013	2013	352	140509	250.517760428158	224.346583096445	276.68893775987	13.3526414957716
Black	Female	F	68 years	68	2014	2014	301	139283	216.106775414085	191.692648002356	240.520902825814	12.456187454964
Black	Female	F	68 years	68	2015	2015	364	170829	213.078575651675	191.188605742851	234.968545560499	11.1683519942978
Black	Female	F	68 years	68	2016	2016	398	177782	223.869683095026	201.875399538317	245.863966651736	11.2215732432192
Black	Female	F	68 years	68	2017	2017	413	185550	222.581514416599	201.114574611432	244.048454221766	10.9525203087586
Black	Female	F	68 years	68	2018	2018	373	196522	189.800633008009	170.538724664403	209.062541351616	9.82750425694221
Black	Female	F	68 years	68	2019	2019	427	200732	212.721439531315	192.544588054345	232.898291008286	10.2943119780463
Black	Female	F	68 years	68	2020	2020	469	199928	234.584450402145	213.353527598782	255.815373205508	10.8321034711035
Black	Female	F	68 years	68	2021	2021	398	203979	195.118124905015	175.948564708725	214.287685101304	9.78038785524981
Black	Female	F	69 years	69	1999	1999	533	93693	568.879211894165	520.583059767526	617.175364020804	24.6408939421626
Black	Female	F	69 years	69	2000	2000	485	94119	515.305092489295	469.443446626857	561.166738351734	23.3987989094075
Black	Female	F	69 years	69	2001	2001	577	95330	605.265918388755	555.878720627399	654.65311615011	25.1975498782426
Black	Female	F	69 years	69	2002	2002	555	98935	560.974377116288	514.302786234995	607.645967997582	23.8120361639253
Black	Female	F	69 years	69	2003	2003	480	98222	488.688888436399	444.970120229271	532.407656643527	22.3054939832284
Black	Female	F	69 years	69	2004	2004	472	105881	445.783473899944	405.566532687163	486.000415112726	20.5188475575414
Black	Female	F	69 years	69	2005	2005	408	104251	391.363152391824	353.387440544091	429.338864239556	19.3753631876185
Black	Female	F	69 years	69	2006	2006	423	102993	410.707523812298	371.567728825883	449.847318798713	19.9692831563341
Black	Female	F	69 years	69	2007	2007	390	107978	361.184685769323	325.337662662822	397.031708875824	18.2892975033169
Black	Female	F	69 years	69	2008	2008	321	107376	298.949485918641	266.245448871581	331.653522965701	16.6857331872755
Black	Female	F	69 years	69	2009	2009	355	118242	300.231728150742	268.999822723248	331.463633578235	15.9346456262722
Black	Female	F	69 years	69	2010	2010	337	115576	291.583027618191	260.451289963882	322.7147652725	15.8835396195454
Black	Female	F	69 years	69	2011	2011	351	121224	289.546624430806	259.255107709214	319.838141152398	15.4548554702
Black	Female	F	69 years	69	2012	2012	339	131841	257.127904066262	229.755973351641	284.499834780882	13.9652707727657
Black	Female	F	69 years	69	2013	2013	377	131416	286.875266329823	257.916603637048	315.833929022598	14.7748279044771
Black	Female	F	69 years	69	2014	2014	361	138476	260.694994078396	233.802247320835	287.587740835957	13.7207891620209
Black	Female	F	69 years	69	2015	2015	342	136906	249.806436533096	223.330785840316	276.282087225876	13.5079850473368
Black	Female	F	69 years	69	2016	2016	451	167905	268.60427027188	243.814031303459	293.394509240301	12.6480811063371
Black	Female	F	69 years	69	2017	2017	410	175101	234.150575953307	211.485385467027	256.815766439587	11.5638726970814
Black	Female	F	69 years	69	2018	2018	427	181928	234.70823622532	212.445914039206	256.970558411434	11.3583276459763
Black	Female	F	69 years	69	2019	2019	444	193150	229.873155578566	208.490933103193	251.255378053939	10.9092971813127
Black	Female	F	69 years	69	2020	2020	485	197165	245.986863794284	224.094275115123	267.879452473445	11.169688101613
Black	Female	F	69 years	69	2021	2021	392	193865	202.202563639646	182.18553109044	222.219596188852	10.2127717087784
Black	Female	F	70 years	70	1999	1999	608	96398	630.718479636507	580.583616067474	680.85334320554	25.579012025017
Black	Female	F	70 years	70	2000	2000	564	96711	583.180817073549	535.050386221641	631.311247925457	24.5563422713816
Black	Female	F	70 years	70	2001	2001	477	90507	527.031058371176	479.734113218901	574.328003523451	24.1310944654464
Black	Female	F	70 years	70	2002	2002	487	92937	524.010889096915	477.470297167114	570.551481026716	23.7451999641842
Black	Female	F	70 years	70	2003	2003	485	96224	504.032258064516	459.173883366656	548.890632762376	22.886925866255
Black	Female	F	70 years	70	2004	2004	427	95367	447.743978525066	405.274992914999	490.212964135133	21.6678498010547
Black	Female	F	70 years	70	2005	2005	459	102590	447.412028462813	406.480554479158	488.343502446468	20.8834050937017
Black	Female	F	70 years	70	2006	2006	436	100765	432.689922095966	392.074627584053	473.305216607879	20.7220890366904
Black	Female	F	70 years	70	2007	2007	410	99295	412.911022710106	372.942267794571	452.879777625641	20.3922218956811
Black	Female	F	70 years	70	2008	2008	371	103891	357.105042785227	320.766701487957	393.443384082496	18.5399700496272
Black	Female	F	70 years	70	2009	2009	348	103063	337.657549265983	302.180873943017	373.134224588949	18.1003445525335
Black	Female	F	70 years	70	2010	2010	359	112413	319.358081360697	286.322134601752	352.394028119642	16.8550748770128
Black	Female	F	70 years	70	2011	2011	400	115112	347.487664187921	313.433873097505	381.541455278338	17.3743832093961
Black	Female	F	70 years	70	2012	2012	372	118690	313.421518240795	281.571226739327	345.271809742263	16.2501487252388
Black	Female	F	70 years	70	2013	2013	368	129524	284.117229239369	255.088385825969	313.146072652768	14.8106343945916
Black	Female	F	70 years	70	2014	2014	379	129274	293.17573525999	263.659260350491	322.69221016949	15.0594259742344
Black	Female	F	70 years	70	2015	2015	374	135972	275.056629306034	247.179863481162	302.933395130906	14.2228397065673
Black	Female	F	70 years	70	2016	2016	367	134408	273.04922326052	245.11323852828	300.98520799276	14.2530534348164
Black	Female	F	70 years	70	2017	2017	430	165094	260.457678655796	235.839324837655	285.076032473937	12.5603846010925
Black	Female	F	70 years	70	2018	2018	425	171579	247.699310521684	224.149554939093	271.249066104274	12.0151814196891
Black	Female	F	70 years	70	2019	2019	412	178531	230.772246836684	208.488354999882	253.056138673486	11.3693325697971
Black	Female	F	70 years	70	2020	2020	527	189606	277.944790776663	254.214158881926	301.675422671401	12.1074652524171
Black	Female	F	70 years	70	2021	2021	424	188742	224.645282978881	203.262193813423	246.028372144339	10.9097393701317
Black	Female	F	71 years	71	1999	1999	615	88833	692.310290094897	637.59366527176	747.026914918035	27.9166453179275
Black	Female	F	71 years	71	2000	2000	604	88479	682.647859944168	628.205826861083	737.089893027252	27.7765474913697
Black	Female	F	71 years	71	2001	2001	566	95375	593.446920052425	544.555828222058	642.338011882791	24.9444346073296
Black	Female	F	71 years	71	2002	2002	513	88932	576.845230063419	526.927285477228	626.763174649611	25.4683390745876
Black	Female	F	71 years	71	2003	2003	512	91448	559.881025282128	511.383805751881	608.378244812375	24.7434793521668
Black	Female	F	71 years	71	2004	2004	491	94818	517.834166508469	472.029890084083	563.638442932855	23.369528787952
Black	Female	F	71 years	71	2005	2005	463	94147	491.78412482607	446.988037652771	536.580211999369	22.8551465169894
Black	Female	F	71 years	71	2006	2006	437	101495	430.563081925218	390.193696120677	470.932467729759	20.5966254104802
Black	Female	F	71 years	71	2007	2007	393	99876	393.487925027034	354.584198306766	432.391651747301	19.8488401634016
Black	Female	F	71 years	71	2008	2008	371	98580	376.344086021505	338.048015665301	414.64015637771	19.5388114062266
Black	Female	F	71 years	71	2009	2009	400	103328	387.116754413131	349.179312480644	425.054196345618	19.3558377206566
Black	Female	F	71 years	71	2010	2010	389	102154	380.797619280694	342.955496084638	418.63974247675	19.3072057122736
Black	Female	F	71 years	71	2011	2011	357	111593	319.912539316982	286.726667882148	353.098410751817	16.931567058589
Black	Female	F	71 years	71	2012	2012	393	112332	349.855784638393	315.265920575496	384.445648701291	17.6478898280089
Black	Female	F	71 years	71	2013	2013	409	116282	351.731136375363	317.642845070031	385.819427680696	17.3919853598637
Black	Female	F	71 years	71	2014	2014	416	127163	327.139183567547	295.702120124118	358.576247010976	16.0393180833821
Black	Female	F	71 years	71	2015	2015	376	126794	296.544000504756	266.56954581278	326.518455196732	15.2930891285592
Black	Female	F	71 years	71	2016	2016	433	133294	324.845829519708	294.248084676353	355.443574363064	15.6110943078344
Black	Female	F	71 years	71	2017	2017	370	132061	280.173556159654	251.625118118994	308.721994200313	14.5655296125816
Black	Female	F	71 years	71	2018	2018	436	161669	269.686829262258	244.372142145415	295.001516379101	12.915656692267
Black	Female	F	71 years	71	2019	2019	482	168294	286.403555682318	260.834719678541	311.972391686095	13.0453244917229
Black	Female	F	71 years	71	2020	2020	514	175050	293.630391316767	268.24548787711	319.015294756423	12.9514813467634
Black	Female	F	71 years	71	2021	2021	421	178591	235.734163535676	213.215762453752	258.252564617601	11.4889801438388
Black	Female	F	72 years	72	1999	1999	650	86714	749.590608206287	691.963937503507	807.217278909068	29.4013626034596
Black	Female	F	72 years	72	2000	2000	680	88207	770.913873048624	712.970005944212	828.857740153036	29.5631975022511
Black	Female	F	72 years	72	2001	2001	576	87108	661.248105799697	607.246177159388	715.250034440005	27.5520044083207
Black	Female	F	72 years	72	2002	2002	607	92907	653.341513556567	601.36561811334	705.317408999795	26.5183140016466
Black	Female	F	72 years	72	2003	2003	531	86458	614.171042587152	561.931646582771	666.410438591533	26.6527530634595
Black	Female	F	72 years	72	2004	2004	546	88719	615.426233388564	563.804123055323	667.048343721805	26.3378113945106
Black	Female	F	72 years	72	2005	2005	466	91831	507.453909899707	461.37950695947	553.528312839944	23.5073484388963
Black	Female	F	72 years	72	2006	2006	433	91053	475.547208768519	430.754661558101	520.339755978938	22.8533404134788
Black	Female	F	72 years	72	2007	2007	471	98030	480.46516372539	437.073378096651	523.856949354129	22.1386661371118
Black	Female	F	72 years	72	2008	2008	410	96276	425.858988740704	384.636903077215	467.081074404193	21.0316763589229
Black	Female	F	72 years	72	2009	2009	376	94872	396.323467408719	356.263375830441	436.383558986997	20.4388222338154
Black	Female	F	72 years	72	2010	2010	378	98773	382.695675943831	344.115542398592	421.275809489069	19.6837416047134
Black	Female	F	72 years	72	2011	2011	410	100775	406.846936244108	367.465169741126	446.22870274709	20.0927380117257
Black	Female	F	72 years	72	2012	2012	372	108456	342.996238105776	308.140526127561	377.85195008399	17.7835265194972
Black	Female	F	72 years	72	2013	2013	373	109801	339.705467163323	305.230473752495	374.18046057415	17.5892823524631
Black	Female	F	72 years	72	2014	2014	402	113901	352.938077804409	318.436293091987	387.439862516832	17.602951383889
Black	Female	F	72 years	72	2015	2015	444	124557	356.463305956309	323.305986246311	389.620625666308	16.91699985204
Black	Female	F	72 years	72	2016	2016	414	124071	333.679909084315	301.536942314661	365.822875853968	16.3994728416599
Black	Female	F	72 years	72	2017	2017	405	130749	309.75380308836	279.585894253037	339.921711923683	15.3917902221035
Black	Female	F	72 years	72	2018	2018	414	129134	320.597209100624	289.714482397528	351.479935803721	15.7564932158655
Black	Female	F	72 years	72	2019	2019	466	158353	294.279236894786	267.560080981068	320.998392808503	13.6322224049578
